name,officePhone,Officefax,Website,Email,lastUpdated,companyType,hospitalOwnedorAffiliated,hoursOfOperation,UCAOACertifiedUrgentCareIssued,certificationValidThrough,aboutTheCompany,companyCategories,city,state,country,zip,Address1,Address2,url
NEXTCARE URGENT CARE TUCSON (PARK),520 284-9200 (Phone),"
520 284-9225 (Fax)",http://www.nextcare.com/,Charlottewoodring@nextcare.com,12/22/2017,Member Clinic,,,,,,,Tucson,Arizona,United States,85719-5034,501 N Park Ave,Ste 110,http://ucaoa.site-ym.com/members/?id=15421420
NEXTCARE URGENT CARE: WILMINGTON,910 452-1111 (Phone),,http://www.nextcare.com/,scottwalter@nextcare.com,12/22/2017,Member Clinic,,,,,,,Wilmington,North Carolina,United States,28403-5108,4815 Oleander Dr,,http://ucaoa.site-ym.com/members/?id=15421422
SHERWOOD URGENT CARE BATESVILLE,870 793-5800 (Phone),,http://www.urgentteam.com/sherwood-urgent-care,mbarksdale@sherwoodurgentcare.com,12/22/2017,Member Clinic,N,"as of 11/13/17: M-F: 8am - 8pm, Sat: 8am - 6pm, Sun: 1pm - 6pm",,,,,Batesville,Arkansas,United States,72501-7222,1547 Harrison St,,http://ucaoa.site-ym.com/members/?id=15421425
SHERWOOD URGENT CARE LONOKE,501 676-6560 (Phone),,http://www.urgentteam.com/sherwood-urgent-care,jmartin@sherwoodurgentcare.com,12/22/2017,Member Clinic,N,"as of 11/13/17: M-F: 7am - 7pm, Sat: 7am - 5pm, Sun: 1pm - 6pm",,,,,Lonoke,Arkansas,United States,72086-2011,1306 N Center St,,http://ucaoa.site-ym.com/members/?id=15421427
FASTMED URGENT CARE DURHAM,919 313-3900 (Phone),"
919 908-8420 (Fax)",http://www.fastmed.com/,b.bair@fastmed.com,1/4/2018,Member Clinic,,"as of 9/24/17: M-F: 8am - 8pm, S/S: 8am - 4pm",2012 - Q3,2015 - Q3,,,Durham,North Carolina,United States,27707-5734,7010 NC Highway 751,Ste 101,http://ucaoa.site-ym.com/members/?id=15421430
FASTMED URGENT CARE HARRISBURG,704 456-1218 (Phone),"
980 258-8093 (Fax)",http://www.fastmed.com/,s.stephens@fastmed.com,1/4/2018,Member Clinic,,"as of 9/24/17: M-F: 8am - 8pm, S/S: 8am - 4pm",2012 - Q3,2015 - Q3,,,Harrisburg,North Carolina,United States,28075-7558,4415 School House Cmns,,http://ucaoa.site-ym.com/members/?id=15421431
WELLSPAN CAREEXPRESS DELCO,888 520-5060 (Phone),,http://www.wellspan.org/,ctate@wellspan.org,4/24/2018,Member Clinic,,,,,,,York,Pennsylvania,United States,17404-4933,1255 Carlisle Rd,,http://ucaoa.site-ym.com/members/?id=15421435
WELLSPAN CAREEXPRESS YORK,888 520-5060 (Phone),,http://www.wellspan.org/,ctate@wellspan.org,4/24/2018,Member Clinic,,,,,,,York,Pennsylvania,United States,17403-4838,2058 S Queen St,Ste A,http://ucaoa.site-ym.com/members/?id=15421436
7TH AVENUE WALK IN CLINIC,602 344-6622 (Phone),"
602 344-6650 (Fax)",http://www.dmgaz.org/,david_christiansen@dmgaz.org,12/22/2017,Member Clinic,,as of 7/27/17: Daily 7am-10pm,,,,,Phoenix,Arizona,United States,85007,1201 S. 7th Avenue,,http://ucaoa.site-ym.com/members/?id=15429355
ACADIANA URGENT CARE CENTER,337 981-4675 (Phone),"
337 981-4827 (Fax)",http://www.acadianaurgentcare.com/,kws8754@gmail.com,12/22/2017,Member Clinic,,"as of 8/3/17: M-F: 9am-9pm, Sat-Sun: 9am-7pm",2009 - Q3,2019 - Q1,,,Lafayette,Louisiana,United States,70508-6962,4906 Ambassador Caffery Pkwy,"Bldg C, Ste 350",http://ucaoa.site-ym.com/members/?id=15429356
CITYMD W57TH (8TH & 9TH AVE),212 315-2330 (Phone),,https://www.citymd.com/,svicioso@citymd.net,12/22/2017,Member Clinic,N,"as of 12/8/17: M-F: 8am - 10pm, S/S: 9am - 6pm",2012 - Q1,2020 - Q2,,,New York,New York,United States,10019-3158,315 W 57th St,Frnt 1,http://ucaoa.site-ym.com/members/?id=15429366
CITYMD W23RD (5TH & 6TH AVE),646 596-9267 (Phone),,https://www.citymd.com/,apark@citymd.net,12/22/2017,Member Clinic,N,"as of 12/8/17: M-F: 8am - 10pm, S/S: 9am - 6pm",2012 - Q2,2020 - Q2,,,New York,New York,United States,10010,37 W. 23rd St.,,http://ucaoa.site-ym.com/members/?id=15429367
COMPASS MEDICAL URGENT CARE CENTER EASTON,508 565-7100 (Phone),,http://www.compassmedical.net/urgent-care-4,rebekah.pratt@compassmedical.net,12/22/2017,Member Clinic,,"as of 11/7/17: M-F: 7am - 7pm, Sat: 8am - 4pm, Sun: 8am - 12pm",,,,,South Easton,Massachusetts,United States,02375-1199,21 Bristol Dr,Ste 100,http://ucaoa.site-ym.com/members/?id=15429368
COMPASS MEDICAL URGENT CARE CENTER MIDDLEBOROUGH,774 260-9100 (Phone),,http://www.compassmedical.net/urgent-care-4,rebekah.pratt@compassmedical.net,12/22/2017,Member Clinic,,"as of 11/7/17: M-F: 7am - 7pm, Sat: 8am - 4pm",,,,,Middleboro,Massachusetts,United States,02346-1030,8 Commerce Blvd,Ste 101,http://ucaoa.site-ym.com/members/?id=15429369
AFC URGENT CARE SARASOTA,941 444-5832 (Phone),,https://www.afcurgentcaresarasota.com/,sarasotateam@doctorsexpress.com,12/22/2017,Member Clinic,,"as of 8/3/17: M-F: 8am-8pm, Sat-Sun: 8am-5pm",,,,,Sarasota,Florida,United States,34239-5106,2901 S Tamiami Trl,,http://ucaoa.site-ym.com/members/?id=15429395
OCHSNER URGENT CARE METAIRIE,504 838-3524 (Phone),"
504 828-6155 (Fax)",https://www.ochsner.org/,gina@ejafterhours.com,12/22/2017,Member Clinic,Y,,2010 - Q2,2016 - Q3,,,Metairie,Louisiana,United States,70002,2215 Veterans Boulevard,,http://ucaoa.site-ym.com/members/?id=15429396
EMEDICAL OFFICES MIDDLETOWN,732 957-0707 (Phone),,http://www.emedicaloffices.com/,ballingl@emomedicalcare.com,12/22/2017,Member Clinic,N,"as of 7/31/17: M-F: 8am-9pm, Sat-Sun: 8am-8pm",,,,,Middletown,New Jersey,United States,07748-3509,2 Kings Hwy E,,http://ucaoa.site-ym.com/members/?id=15429397
EMEDICAL OFFICES BERKLEY HEIGHTS,908 464-6700 (Phone),,http://www.emedicaloffices.com/,ballingl@emomedicalcare.com,12/22/2017,Member Clinic,N,"as of 7/31/17: M-F: 8am-9pm, Sat-Sun: 8am-8pm",,,,,Berkeley Heights,New Jersey,United States,07922-1170,369 Springfield Ave,Ste 1,http://ucaoa.site-ym.com/members/?id=15429398
FASTMED URGENT CARE CHANDLER,480 899-3070 (Phone),"
480 821-1312 (Fax)",http://www.fastmed.com/,t.leedy@fastmed.com,1/4/2018,Member Clinic,,,2011 - Q4,2014 - Q4,,,Chandler,Arizona,United States,85224-3619,2875 W Ray Rd,Ste 8,http://ucaoa.site-ym.com/members/?id=15429399
FASTMED URGENT CARE FLORENCE,520 868-0573 (Phone),"
520 868-0533 (Fax)",http://www.fastmed.com/,t.leedy@fastmed.com,1/4/2018,Member Clinic,,,2011 - Q4,2014 - Q4,,,Florence,Arizona,United States,85132-8870,495 N Pinal Pkwy,Ste 106,http://ucaoa.site-ym.com/members/?id=15429400
FASTMED URGENT CARE MESA VAL VISTA DR,480 654-5661 (Phone),"
480 654-5663 (Fax)",http://www.fastmed.com/,t.leedy@fastmed.com,1/4/2018,Member Clinic,,,2011 - Q4,2014 - Q4,,,Mesa,Arizona,United States,85213-7059,415 N Val Vista Dr,Ste 101,http://ucaoa.site-ym.com/members/?id=15429401
FASTMED URGENT CARE SCOTTSDALE MCDOWELL RD,480 699-3314 (Phone),"
480 284-7619 (Fax)",http://www.fastmed.com/,t.leedy@fastmed.com,1/4/2018,Member Clinic,,,2011 - Q4,2014 - Q4,,,Scottsdale,Arizona,United States,85257-3701,7730 E McDowell Rd,Ste 101,http://ucaoa.site-ym.com/members/?id=15429402
FASTMED URGENT CARE GARNER,919 329-5000 (Phone),"
919 329-5300 (Fax)",http://www.fastmed.com/,r.hatefi@fastmed.com,1/4/2018,Member Clinic,,,2011 - Q4,2014 - Q4,,,Garner,North Carolina,United States,27529-8417,5156 Nc Highway 42 W,,http://ucaoa.site-ym.com/members/?id=15429403
FASTMED URGENT CARE GLENDALE,623 277-4140 (Phone),"
623 547-5880 (Fax)",http://www.fastmed.com/,a.butterfield@fastmed.com,1/4/2018,Member Clinic,,,2012 - Q3,2015 - Q3,,,Glendale,Arizona,United States,85310-3283,3730 W Happy Valley Rd,Ste 100,http://ucaoa.site-ym.com/members/?id=15429404
FASTMED URGENT CARE GOODYEAR,623 215-0040 (Phone),"
623 535-3397 (Fax)",http://www.fastmed.com/,a.butterfield@fastmed.com,1/4/2018,Member Clinic,,,2012 - Q3,2015 - Q3,,,Goodyear,Arizona,United States,85395-1201,1507 N Litchfield Rd,Ste 200,http://ucaoa.site-ym.com/members/?id=15429405
FASTMED URGENT CARE SCOTTSDALE EAST SHEA BOULEVARD,480 214-4468 (Phone),"
480 607-6883 (Fax)",http://www.fastmed.com/,j.pendola@fastmed.com,1/4/2018,Member Clinic,,,2012 - Q3,2015 - Q3,,,Scottsdale,Arizona,United States,85254-4184,4902 E Shea Blvd,Ste 101,http://ucaoa.site-ym.com/members/?id=15429407
HEALTHCARE EXPRESS WAKE VILLAGE,903 831-4065 (Phone),,https://www.healthcareexpress.us/,tracy.atwood@healthcareexpress.us,12/22/2017,Member Clinic,N,,,,,,Wake Village,Texas,United States,75501-6255,4701 W 7th St,,http://ucaoa.site-ym.com/members/?id=15429408
IMMEDIATE CARE CENTER: THE DOCTOR IS IN,219 769-1362 (Phone),,http://www.immediatecare.biz/,jjohnson@immediatecare.biz,12/22/2017,Member Clinic,,as of 7/31/17: Daily 7am-9pm,2011 - Q3,2020 - Q2,,,Schererville,Indiana,United States,46307,5521 W. US Hwy 30,Ste. 120,http://ucaoa.site-ym.com/members/?id=15429409
KOOTENAI URGENT CARE - POST FALLS,208 777-9110 (Phone),,http://www.kootenaiurgentcare.com/,cbanta@nifp.com,12/22/2017,Member Clinic,,,2011 - Q3,2020 - Q3,,,Post Falls,Idaho,United States,83854-6059,1300 E Mullan Ave,Ste 600,http://ucaoa.site-ym.com/members/?id=15429415
KOOTENAI URGENT CARE - HAYDEN,208 772-9110 (Phone),,http://www.kootenaiurgentcare.com/,cbanta@nifp.com,12/22/2017,Member Clinic,,,2011 - Q3,2020 - Q3,,,Coeur D Alene,Idaho,United States,83815-7766,566 W Prairie Ave,,http://ucaoa.site-ym.com/members/?id=15429416
LAKE AFTER HOURS COURSEY,225 246-8000 (Phone),,http://www.lakeafterhours.com/,kdibenedetto@lakeafterhours.com,3/7/2018,Member Clinic,,,2011 - Q4,2021 - Q1,,,Baton Rouge,Louisiana,United States,70817,13702 Coursey Blvd.,,http://ucaoa.site-ym.com/members/?id=15429417
LAKE AFTER HOURS ZACHARY,225 654-8850 (Phone),,http://www.lakeafterhours.com/,kdibenedetto@lakeafterhours.com,3/7/2018,Member Clinic,,,2011 - Q4,2021 - Q1,,,Zachary,Louisiana,United States,70791-8105,18989 Old Scenic Hwy,,http://ucaoa.site-ym.com/members/?id=15429418
MALTA MEDICAL ARTS,518 289-2020 (Phone),"
518 899-1627 (Fax)",http://www.saratogahospital.org/,jmethven@saratogacare.org,12/22/2017,Member Clinic,,as of 8/10/17: M-Sun: 24/7,,,,,Malta,New York,United States,12020-5051,6 Medical Park Dr.,,http://ucaoa.site-ym.com/members/?id=15429426
MD NOW URGENT CARE BOCA RATON / DELRAY BEACH,561 361-1515 (Phone),,http://www.mymdnow.com/,pldoc@aol.com,3/12/2018,Member Clinic,N,M-Sun: 8am - 8pm,2009 - Q2,2020 - Q3,,,Boca Raton,Florida,United States,33433-3454,7035 Beracasa Way,Ste 105,http://ucaoa.site-ym.com/members/?id=15429428
MEDIQUICK URGENT CARE CENTERS,386 597-2829 (Phone),,http://www.mediquickfl.com/,mediquik@cfl.rr.com,3/20/2018,Member Clinic,,"as of 7/31/17: M-F: 8am-6:30pm, Sat: 8am-5:30pm, Sun: 10am-4:30pm",2011 - Q3,2021 - Q1,,,Palm Coast,Florida,United States,32164-2322,140 Pinnacles Dr,,http://ucaoa.site-ym.com/members/?id=15429431
MERCY URGENT CARE TESSON PARK,314 272-2014 (Phone),,http://www.mercy.net/,william.downum@mercy.net,12/22/2017,Member Clinic,,,,,,,Saint Louis,Missouri,United States,63128-2251,12348 Old Tesson Rd,Ste 160,http://ucaoa.site-ym.com/members/?id=15429433
MIDMICHIGAN URGENT CARE - CLARE,989 386-9911 (Phone),,http://www.midmichigan.org/,bonnie.khabir@midmichigan.org,12/22/2017,Member Clinic,,,2011 - Q1,2017 - Q1,,,Clare,Michigan,United States,48617-9414,700 W 5th St,,http://ucaoa.site-ym.com/members/?id=15429434
MIDMICHIGAN URGENT CARE - FREELAND,989 695-4999 (Phone),"
989 695-4959 (Fax)",http://www.midmichigan.org/,diane.szyperski@midmichigan.org,12/22/2017,Member Clinic,,,,,,,Freeland,Michigan,United States,48623-8845,5694 Midland Rd,,http://ucaoa.site-ym.com/members/?id=15429435
CARENOW HENDERSONVILLE,615 590-1440 (Phone),,http://nashville.carenow.com/,carrie.transley@hcahealthcare.com,12/22/2017,Member Clinic,Y,,2012 - Q3,2015 - Q3,,,Hendersonville,Tennessee,United States,37075-6357,280 Indian Lake Blvd,Ste 140,http://ucaoa.site-ym.com/members/?id=15429436
NEW YORK DOCTORS URGENT CARE,212 414-2800 (Phone),,http://www.newyorkdoctorsurgentcare.com/,dmarasco@medexcelusa.com,3/16/2018,Member Clinic,,,2012 - Q2,2021 - Q1,,,New York,New York,United States,10011-7908,65 W 13th St,Frnt 1,http://ucaoa.site-ym.com/members/?id=15429437
NEXTCARE URGENT CARE: FREDERICKSBURG,540 373-2424 (Phone),,http://www.nextcare.com/,scottwalter@nextcare.com,12/22/2017,Member Clinic,,,2011 - Q1,2014 - Q1,,,Fredericksburg,Virginia,United States,22405-2792,330 White Oak Rd,,http://ucaoa.site-ym.com/members/?id=15429438
EXCEL URGENT CARE OF NESCONSET,631 676-6900 (Phone),,http://www.excel-urgentcare.com/,dmarasco@medexcelusa.com,3/15/2018,Member Clinic,,,2012 - Q2,2021 - Q1,,,Nesconset,New York,United States,11767-2422,465 Smithtown Blvd,Ste 2,http://ucaoa.site-ym.com/members/?id=15429441
NORTHWESTERN WALK-IN CLINIC,802 524-8911 (Phone),"
802 524-1265 (Fax)",http://www.northwesternwalkinclinic.org/,rkane@nmcinc.org,12/22/2017,Member Clinic,,"as of 7/31/17: 8am-7pm, Sat: 8am-5pm",,,,,Georgia,Vermont,United States,5468,27 Ethan Allen Hwy,Ste 2,http://ucaoa.site-ym.com/members/?id=15429442
CITYMD LINDENHURST,631 225-4227 (Phone),,https://www.citymd.com/,svicioso@citymd.net,12/22/2017,Member Clinic,N,"as of 12/8/17: M-F: 9am - 9pm, S/S: 9am - 7pm",2011 - Q1,2020 - Q2,,,Lindenhurst,New York,United States,11757,656 N. Wellwood Ave.,,http://ucaoa.site-ym.com/members/?id=15429452
CITYMD MASPETH,718 803-2273 (Phone),,https://www.citymd.com/,svicioso@citymd.net,12/22/2017,Member Clinic,N,"as of 12/8/17: M-F: 9am - 9pm, S/S: 9am - 5pm",2011 - Q4,2020 - Q2,,,Maspeth,New York,United States,11373,74-25 Grand Ave.,,http://ucaoa.site-ym.com/members/?id=15429453
"MEDPOST URGENT CARE CORDOVA, TN",901 791-9060 (Phone),,https://medpost.com/urgent-care-clinics/cordova-tn,vpareek@pumcweb.com,4/3/2018,Member Clinic,N,,2014 - Q3,2017 - Q3,,,Cordova,Tennessee,United States,38016-1562,1520 Bonnie Ln,,http://ucaoa.site-ym.com/members/?id=15429454
ROCHESTER IMMEDIATE CARE-GREECE,585 225-5252 (Phone),"
585 225-5256 (Fax)",http://www.rochesterimmediatecare.com/,Joe_Chow@teamhealth.com,12/22/2017,Member Clinic,Y,as of 8/23/17: M-F: 9am-9pm S/S: 9am-8pm,,,,,Greece,New York,United States,14626-3038,2745 W Ridge Rd,,http://ucaoa.site-ym.com/members/?id=15429459
SAINT MARY'S URGENT CARE SOUTH RENO,775 770-7210 (Phone),"
775 770-7211 (Fax)",http://www.saintmarysmedicalgroup.com/,bcurry-winchell@primehealthcare.com,3/15/2018,Member Clinic,Y,"as of 9/18/17: M-F: 7am - 7:00pm, Sat: CLOSED, Sun: CLOSED",,,,,Reno,Nevada,United States,89511-3007,18653 Wedge Pkwy,Ste 110,http://ucaoa.site-ym.com/members/?id=15429460
SAINT MARY'S URGENT CARE NW RENO/ROBB DRIVE,775 770-7580 (Phone),"
775 770-7590 (Fax)",http://www.saintmarysmedicalgroup.com/,bcurry-winchell@primehealthcare.com,3/15/2018,Member Clinic,Y,"as of 9/18/17: M-F: 7am - 7:00pm, Sat: 9am -5:00pm, Sun: 9am - 5pm",,,,,Reno,Nevada,United States,89523-3729,6255 Sharlands Ave,Ste 1,http://ucaoa.site-ym.com/members/?id=15429461
SAINT MARY'S URGENT CARE AT SPANISH SPRINGS,775 770-7727 (Phone),"
775 770-7737 (Fax)",http://www.saintmarysmedicalgroup.com/,bcurry-winchell@primehealthcare.com,3/15/2018,Member Clinic,Y,"as of 9/18/17: M-F: 7am - 7:00pm, Sat: 9am -5:00pm, Sun: 9am - 5pm",,,,,Sparks,Nevada,United States,89436-1654,5070 Ion Dr,Ste 100,http://ucaoa.site-ym.com/members/?id=15429463
STAT HEALTH PORT JEFFERSON STATION,631 474-5900 (Phone),,http://stathealthny.com/,kruggiero@stathealthny.com,12/22/2017,Member Clinic,,,2011 - Q4,2020 - Q4,,,Port Jefferson Station,New York,United States,11776-2580,4724 Nesconset Hwy,,http://ucaoa.site-ym.com/members/?id=15429465
URGENT CARE CLEMMONS,336 713-0400 (Phone),,http://www.wakehealth.edu/Urgent-Care,jguerrin@wakehealth.edu,12/22/2017,Member Clinic,Y,"as of 7/31/17: Mon-F: 7am-7pm, Sat-Sun: 8am-6pm",,,,,Clemmons,North Carolina,United States,27012-8905,2311 Lewisville  Rd,,http://ucaoa.site-ym.com/members/?id=15429467
PHYSICIANONE URGENT CARE NORWALK,203 846-0005 (Phone),,http://www.physicianoneurgentcare.com/,rrrlal@aol.com,12/22/2017,Member Clinic,,,2011 - Q3,2020 - Q2,,,Norwalk,Connecticut,United States,06851-1592,346 Main Ave,,http://ucaoa.site-ym.com/members/?id=15429468
PHYSICIANONE URGENT CARE RIDGEFIELD,203 431-4600 (Phone),,http://www.physicianoneurgentcare.com/,lrocha@physicianoneurgentcare.com,12/22/2017,Member Clinic,,,2011 - Q4,2020 - Q2,,,Ridgefield,Connecticut,United States,06877-4125,10 South St,Ste 101,http://ucaoa.site-ym.com/members/?id=15429469
WELLFAST URGENT CARE CENTER - WEST,580 536-9400 (Phone),"
580 536-9401 (Fax)",http://www.wellfasturgentcare.com/,ckesselheim@wellfasturgentcare.com,12/22/2017,Member Clinic,,as of 7/27/17: M-Sat: 8am-7pm (Summer hours: M-F: 9am - 5pm),,,,,Lawton,Oklahoma,United States,73505-5632,20 NW 67th St,Ste E,http://ucaoa.site-ym.com/members/?id=15429470
MEDIQUICK URGENT CARE,913 837-2500 (Phone),,http://www.mediquickks.com/,tfelts@mediquickks.com,12/22/2017,Member Clinic,,"as of 8/1/17: M-F: 8am-8pm, Sat-Sun: 8am-4pm",2014 - Q2,2020 - Q2,,,Louisburg,Kansas,United States,66053-7815,1262 W Amity St,,http://ucaoa.site-ym.com/members/?id=15461910
CITYDOC URGENT CARE MANSFIELD,817 225-1840 (Phone),,http://www.citydocurgentcaremansfield.com/,lsolis@citydoc.net,12/22/2017,Member Clinic,,,,,,,Mansfield,Texas,United States,76063-5034,2891 Matlock Rd,Ste. 101,http://ucaoa.site-ym.com/members/?id=16415905
URGENT CARE OF MOUNTAIN VIEW HICKORY,828 330-2103 (Phone),,http://urgentcareofmountainview.com/,pabribec@gmail.com,1/25/2018,Member Clinic,,"as of 9/22/17: M-F 9am - 9:00pm, Sat: 9am - 9:00pm, Sun: 10am - 6:00pm",,,,,Hickory,North Carolina,United States,28602-9131,2872 S Nc 127 Hwy,,http://ucaoa.site-ym.com/members/?id=16418928
MOUNT SINAI URGENT CARE UPPER WEST SIDE,212 828-3250 (Phone),,http://www.mountsinai.org/urgentcare,marla.rooney@mountsinai.org,12/22/2017,Member Clinic,,"as of 8/3/17: M-F: 8:30am-8:30pm, Sat-Sun: 9am-5pm",2012 - Q4,2020 - Q2,,,New York,New York,United States,10024-1406,638 Columbus Ave,,http://ucaoa.site-ym.com/members/?id=16841312
URGENT-MD HEWLETT,516 858-4399 (Phone),"
516 887-3399 (Fax)",http://www.urgent-md.com/,drvan@urgent-md.com,12/22/2017,Member Clinic,,,2013 - Q4,2016 - Q4,,,Hewlett,New York,United States,11557-1200,1220 Peninsula Blvd,Unit A,http://ucaoa.site-ym.com/members/?id=16841398
ACCESS MEDICAL CENTERS URGENT CARE: OKLAHOMA CITY,405 691-5208 (Phone),"
405 378-0556 (Fax)",http://www.accessmedicalcenters.com/,stevennussbaum@nextcare.com,12/22/2017,Member Clinic,,,,,,,Oklahoma City,Oklahoma,United States,73170-5823,11601 S Western Ave,,http://ucaoa.site-ym.com/members/?id=16854419
ACCESS MEDICAL CENTERS URGENT CARE: EDMOND,405 844-5210 (Phone),,http://www.accessmedicalcenters.com/,stevennussbaum@nextcare.com,12/22/2017,Member Clinic,,,,,,,Edmond,Oklahoma,United States,73013-4301,46 E 15th St,,http://ucaoa.site-ym.com/members/?id=16854420
ACCESS MEDICAL CENTERS URGENT CARE: EDMOND,405 705-5700 (Phone),,http://www.accessmedicalcenters.com/,stevennussbaum@nextcare.com,12/22/2017,Member Clinic,,,,,,,Edmond,Oklahoma,United States,73013-7325,16205 N Pennsylvania Ave,,http://ucaoa.site-ym.com/members/?id=16854421
ACCESS MEDICAL CENTERS URGENT CARE: MIDWEST CITY,405 622-2070 (Phone),,http://www.accessmedicalcenters.com/,stevennussbaum@nextcare.com,12/22/2017,Member Clinic,,,,,,,Midwest City,Oklahoma,United States,73130-5504,9917 SE 15th St,,http://ucaoa.site-ym.com/members/?id=16854422
ACCESS MEDICAL CENTERS URGENT CARE: NEWCASTLE,405 387-9325 (Phone),,http://www.accessmedicalcenters.com/,stevennussbaum@nextcare.com,12/22/2017,Member Clinic,,,,,,,Newcastle,Oklahoma,United States,73065-6334,1000 NW 32nd St,,http://ucaoa.site-ym.com/members/?id=16854423
ACCESS MEDICAL CENTERS URGENT CARE: NORMAN,405 321-1911 (Phone),,http://www.accessmedicalcenters.com/,stevennussbaum@nextcare.com,12/22/2017,Member Clinic,,,,,,,Norman,Oklahoma,United States,73071-5064,334 12th Ave SE,Ste 110,http://ucaoa.site-ym.com/members/?id=16854424
ACCESS MEDICAL CENTERS URGENT CARE: OKLAHOMA CITY,405 470-1500 (Phone),,http://www.accessmedicalcenters.com/,stevennussbaum@nextcare.com,12/22/2017,Member Clinic,,,,,,,Oklahoma City,Oklahoma,United States,73162-4537,10701 N Rockwell Ave,,http://ucaoa.site-ym.com/members/?id=16854425
ACCESS MEDICAL CENTERS URGENT CARE: STILLWATER,405 334-5272 (Phone),,http://www.accessmedicalcenters.com/,caraoneal@nextcare.com,12/22/2017,Member Clinic,,,,,,,Stillwater,Oklahoma,United States,74074-3665,275 S Perkins Rd,,http://ucaoa.site-ym.com/members/?id=16854426
ACCESS MEDICAL CENTERS URGENT CARE: YUKON,405 324-1911 (Phone),,http://www.accessmedicalcenters.com/,stevennussbaum@nextcare.com,12/22/2017,Member Clinic,,,,,,,Yukon,Oklahoma,United States,73099-6704,301 S Mustang Rd,,http://ucaoa.site-ym.com/members/?id=16854427
EMERGICARE AUSTIN BLUFFS,719 594-0046 (Phone),,http://www.emergicare.org/,awilson@emergi-care.com,12/22/2017,Member Clinic,,,2012 - Q4,2015 - Q4,,,Colorado Springs,Colorado,United States,80918,4083 Austin Bluffs Pkwy.,,http://ucaoa.site-ym.com/members/?id=16854458
EMERGICARE BIJOU,719 302-6942 (Phone),,http://www.emergi-care.com/,awilson@emergi-care.com,12/22/2017,Member Clinic,,,,,,,Colorado Springs,Colorado,United States,80905-1309,402 W Bijou St,,http://ucaoa.site-ym.com/members/?id=16854459
EMERGICARE HANCOCK,719 390-7017 (Phone),,http://www.emergi-care.com/,awilson@emergi-care.com,12/22/2017,Member Clinic,,,,,,,Colorado Springs,Colorado,United States,80916-3202,3002 S Academy Blvd,,http://ucaoa.site-ym.com/members/?id=16854461
EMERGICARE PUEBLO,719 545-0788 (Phone),,http://www.emergicare.com/,awilson@emergi-care.com,12/22/2017,Member Clinic,,,,,,,Pueblo,Colorado,United States,81008-2009,4117 N Elizabeth St,,http://ucaoa.site-ym.com/members/?id=16854462
FASTMED URGENT CARE TEMPE E UNIVERSITY DR,480 241-0622 (Phone),"
480 361-7502 (Fax)",http://www.fastmed.com/,a.butterfield@fastmed.com,1/4/2018,Member Clinic,,,2012 - Q3,2015 - Q3,,,Tempe,Arizona,United States,85281-4278,940 E University Dr,Ste E101,http://ucaoa.site-ym.com/members/?id=16854467
